voiceID,speaker,gender,Emotion,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,LPC,LTAS mean,LTAS stdev,LTAS max,LTAS min,LTAS range,LTAS slope,Formant 1 mean,Formant 1 stdev,Formant 2 mean,Formant 2 stdev,Formant 3 mean,Formant 3 stdev,Pitch mean,Pitch stdev,Pitch max,Pitch min,Pitch range,Intensity mean,Intensity stdev,Intensity max,Intensity min,Intensity range,HNR,Duration,ZCR,Jitter PCA,shimmer PCA,Ed5,Ed4,Ed3,Ed2,Ed1,Ea,wentropy
N-01-01-02 (21).wav,1,male,happy,-447.6429,138.99222,-3.6759424,22.6959,0.24234228,-1.0021799,-14.4990425,-21.17322,1.6347939,-26.951721,-16.88562,10.139909,-5.4475684,0.005431891,-21.9712744,24.77854783,45.55533952,-88.80901707,134.3643566,-11.06513566,565.3178482,268.2620553,1452.248882,436.6473315,2787.873423,286.9659954,131.5265622,17.2138583,161.9724636,80.07378943,81.89867419,55.2897616,15.50497993,74.15194274,12.63926436,61.51267838,10.12622395,1.764716553,0.069259344,-0.439479412,0.769915263,30.65441837,7.254674415,1.446614613,0.176174341,0.008196581,60.45992168,527.8234213
N-01-01-02 (22).wav,1,male,happy,-470.9426,136.97697,-23.82849,-0.68897283,0.46752214,-0.7707192,-11.423013,-23.877129,-0.84695184,-11.942859,-12.632064,8.843224,-2.37804,0.008608878,-20.49680432,24.52772948,45.79070457,-94.22785868,140.0185632,-6.287638653,687.7282324,353.0525346,1649.544273,442.3006675,2740.370813,371.1197846,187.225297,36.54816548,310.6089887,75.51576892,235.0932198,51.86757048,15.03589819,73.66396349,14.46005009,59.2039134,9.597796337,5.329002268,0.071906844,0.082128435,-1.04568368,47.0981297,17.40213352,2.238177914,0.210364384,0.01036227,33.0408322,881.2816625
N-01-01-02 (23).wav,1,male,happy,-473.03278,97.160995,-14.469635,1.2800384,-12.720472,-5.7712336,-11.324482,-34.76477,-19.461836,-18.841755,-13.85482,2.9840586,-0.45922112,0.006381631,-21.23453925,24.88239196,52.87184403,-101.0055762,153.8774202,-8.961629272,693.8769671,336.4325152,1804.779633,532.3718476,2806.247586,559.3195976,194.652961,58.92625737,297.844459,98.11396965,199.7304894,50.62386778,19.61740942,77.13385167,10.10132143,67.03253024,11.30006149,4.376961451,0.143720031,-0.229958001,-0.022793574,31.34250554,16.1866207,0.890449414,0.07435799,0.003152875,51.50291348,1762.812835
N-01-01-02 (24).wav,1,male,happy,-410.13254,98.425415,-39.09977,-0.33322537,-17.945644,-6.7920876,-8.831072,-35.822956,-11.268265,-22.622873,-23.822945,11.196539,7.945055,0.005889078,-18.22333974,26.84577234,52.91567702,-103.116872,156.032549,-9.80833942,738.6913468,287.546156,1677.336308,333.9791527,2824.224122,349.3080398,212.8356095,42.96579911,292.8517768,96.44151987,196.4102569,56.72974505,16.27743127,79.22429983,10.38839484,68.83590499,10.95293922,2.333605442,0.094898186,-1.504482244,-1.312104416,27.18894665,7.512067809,0.968672703,0.468272276,0.024521577,63.83751899,1277.059965
N-01-01-02 (25).wav,1,male,happy,-514.5721,98.69335,4.89109,13.813119,5.345041,10.287861,-3.386275,-24.628483,-6.918187,-6.5999384,-10.477547,-5.0387077,-5.566605,0.004365166,-21.11521612,23.75785995,44.03786022,-86.38862539,130.4264856,-16.13311413,688.674402,341.1880948,1801.795728,336.4661341,2742.553273,360.906124,151.3085832,44.77383892,265.6502712,77.54653276,188.1037384,43.49711192,20.06155348,75.62975538,11.4295594,64.20019599,8.720947236,2.786394558,0.141305757,2.056295132,1.606834949,20.67070168,6.574687935,0.759765069,0.22125486,0.011204051,71.76238641,474.9917483
N-01-01-02 (26).wav,1,male,happy,-493.97177,102.44535,21.813486,22.83137,4.361518,6.850731,3.4073372,-18.605782,-14.8474045,-17.626003,-16.999788,-4.7039576,-3.8516767,0.003686706,-21.19466831,24.32133631,48.16135023,-92.91738106,141.0787313,-13.12055575,589.0118431,396.0672817,1545.703507,584.406675,2755.433877,542.3797787,136.5424469,31.33263006,294.8748194,75.25918723,219.6156322,50.36064472,17.99087628,76.76429842,9.714813607,67.04948481,13.89136679,4.667210884,0.118204046,-0.308438383,-0.96855527,17.98107787,6.58744886,0.584659779,0.098025787,0.006506722,74.74228098,1407.707744
N-01-01-02 (27).wav,1,male,happy,-402.88007,134.39972,-24.886156,-16.93337,-2.0206244,-2.2519417,-20.281431,-29.469812,-2.4073787,-12.93344,-20.885632,2.666363,-2.8602712,0.005422473,-20.81856645,25.61668089,55.1733527,-100.692717,155.8660697,-5.456466693,654.8778046,280.9035991,1641.814523,371.0484711,2663.998121,348.233704,180.4490574,22.27507424,206.9129678,83.79481697,123.1181508,59.11427616,18.85760775,79.1051576,12.00327433,67.10188327,12.49761346,2.34521542,0.089870209,-1.628583333,-2.090534562,32.23952119,9.58449348,1.263520307,0.048835016,0.00145185,56.86217816,1730.919039
N-01-01-02 (28).wav,1,male,happy,-465.25232,91.5829,3.573946,-15.698551,-23.57072,-7.821282,-7.611097,-19.020477,-10.400253,-16.15207,-8.030857,15.333152,11.157833,0.004652858,-22.22171679,23.75826271,52.9846222,-102.3121595,155.2967817,-12.28020465,684.1718871,242.5435562,1597.219971,368.7498267,2604.48863,582.584297,175.8840298,31.23207841,302.8203171,97.29335036,205.5269667,50.92343658,21.23934578,80.12488426,9.648266167,70.47661809,13.50227114,5.12,0.140062703,-0.839263184,-1.057188782,41.63579976,7.73437102,0.283115193,0.031766292,0.001629768,50.31331796,2231.057883
N-01-01-02 (29).wav,1,male,happy,-465.87482,133.03836,-7.8931804,-2.9324844,-14.038194,-2.020906,-3.9766362,-22.743822,-11.625389,-23.404974,-22.978382,-2.5862348,-0.4398954,0.00478522,-18.83151965,20.19032657,43.57963228,-80.66178383,124.2414161,-11.6730885,628.209708,292.7922997,1518.229002,310.1004311,2686.336858,388.6994778,206.7381199,50.81081052,315.5723477,98.93242389,216.6399238,52.3458892,15.2845346,74.81240138,9.443851906,65.36854948,8.428322388,4.263492063,0.083607549,1.656329654,2.330148434,28.46582039,7.759609516,0.903361075,0.155977866,0.007504828,62.70772632,804.9044644
N-01-01-02 (3).wav,1,male,happy,-489.444,155.42416,15.634574,-2.4912174,-0.15740281,10.357179,-10.473081,-21.955338,-0.3104106,-15.419606,-19.485071,-5.0047045,-7.03716,0.005109171,-23.19535043,23.56526821,46.71975137,-98.08804507,144.8077964,-10.39027055,559.576539,335.1741531,1516.838248,442.9595859,2605.106907,335.6292559,145.1654326,13.30090602,188.2295756,119.8706067,68.35896892,56.30073993,13.13793954,72.32776255,12.96785975,59.3599028,13.15746594,2.054965986,0.048468772,-1.478826246,-0.869698591,26.66502409,10.22225959,1.129644678,0.067273848,0.003306798,61.912491,470.8171524
N-01-01-02 (30).wav,1,male,happy,-450.4366,123.31525,-3.8541865,4.3419857,-11.301617,-8.511886,-11.602236,-25.82653,-12.233662,-19.443703,-16.356684,-1.127854,-1.3630875,0.003493707,-22.25290257,24.50064567,50.9111094,-91.01912041,141.9302298,-12.63333164,602.3149012,225.6140069,1618.677142,453.0572805,2817.252712,344.1764748,246.4856502,39.57499057,312.6329189,144.7769399,167.855979,54.05348988,20.08749099,77.64297893,9.884304014,67.75867492,10.56682144,1.563718821,0.140954138,1.049953714,1.77443344,24.90765875,3.686373949,0.344786796,0.131940165,0.009056561,70.92018378,656.4854433
N-01-01-02 (4).wav,1,male,happy,-420.4992,167.3394,-38.443466,15.478588,30.280518,24.278091,-22.591494,-37.532337,3.7766762,-26.609322,-26.814976,-6.5234704,-8.098447,0.008996646,-19.92106614,23.05914966,47.85497236,-85.18374658,133.0387189,-4.554126518,567.7961868,344.9290088,1827.590486,429.9968667,2707.749196,279.2467305,110.7120921,9.866170294,132.0758829,77.35698814,54.71889476,58.69920108,7.259349031,70.55175417,38.23222393,32.31953024,6.129415456,1.462857143,0.059331939,0.952105703,4.746388867,8.414279319,16.99991709,4.79261046,0.16459259,0.010431317,69.61816923,279.0107191
N-01-01-02 (5).wav,1,male,happy,-510.25613,120.72044,11.501235,-14.5593,-10.073366,-5.71596,-9.604826,-5.147363,6.7344623,-6.0168843,-12.386973,1.178708,3.5643754,0.004511595,-25.10143841,21.74238574,48.4041013,-97.79908464,146.2031859,-14.93679832,688.4380182,284.8210267,1461.671935,387.797105,2688.943667,257.0957468,113.8189682,20.52812444,155.9113331,73.40466884,82.50666426,46.50745715,19.38049885,76.13498964,9.44604376,66.68894588,9.445535223,4.922630385,0.141840533,0.510719816,0.452331276,54.386437,5.60671704,0.328281333,0.017542123,0.001286227,39.65973628,830.2944289
N-01-01-02 (6).wav,1,male,happy,-515.5892,96.61797,10.174561,19.250465,-2.2678285,1.9669914,0.7217299,-6.8943367,2.3960195,-13.872651,-12.50074,-0.013468686,3.607183,0.00434353,-19.73333396,24.90295222,46.16577112,-87.53206188,133.697833,-17.50110898,857.0060393,583.5143645,1786.185789,730.566602,2932.971396,554.4436695,126.563395,40.82597827,205.5709661,69.68110939,135.8898567,46.80932508,21.52090176,76.42248828,10.08961513,66.33287316,6.920911819,2.705124717,0.181358924,2.115395121,2.915770904,25.38316141,4.952233237,0.635860549,0.293269882,0.020101891,68.71537303,690.7407211
N-01-01-02 (7).wav,1,male,happy,-619.7541,66.09402,-0.21102878,21.939735,28.452526,31.440704,5.950813,-17.29787,4.102343,-6.307224,-6.402513,-10.241027,-7.110287,0.006531755,-21.9367843,22.67758975,40.32548467,-85.07431141,125.3997961,-10.41741062,816.2412076,583.8236151,1988.740971,526.6610678,2873.016041,504.5128822,99.48581469,33.80733308,225.8092392,75.13215272,150.6770865,37.66687979,19.51739788,69.11387161,9.588707944,59.52516367,5.594295234,2.565804989,0.207501936,4.642016935,4.158183751,7.26784998,4.896069527,2.154337576,1.054541456,0.045494314,84.58170715,142.1063256
N-01-01-02 (8).wav,1,male,happy,-492.60635,129.09642,13.463436,8.374492,4.443144,20.646425,-1.5217139,-17.024828,2.1242714,-7.998997,-5.826925,-5.7373667,-9.35949,0.00525556,-22.05478689,24.98178172,43.57690491,-103.7260279,147.3029328,-15.63344455,667.3839852,425.2593122,1711.039304,400.4046997,2688.255269,505.1053551,109.6889067,27.69449461,191.6716322,65.84948576,125.8221464,50.50800703,16.59759784,74.30686742,12.74266327,61.56420415,6.657057358,6.002335601,0.093584721,4.54312907,2.343861307,17.79812008,5.747195453,0.710728101,0.605957551,0.065854668,75.07214415,1060.766751
N-01-01-02 (9).wav,1,male,happy,-543.0232,153.4534,1.3104342,19.589828,29.858402,9.708327,2.434513,-16.046844,6.36045,-21.83494,1.143944,5.0986404,-11.381912,0.002308409,-26.51593133,21.14585951,39.34778663,-92.33120373,131.6789904,-14.94404378,587.1168416,294.3293829,1815.493376,272.500899,2923.344269,255.7852361,110.167925,19.56898049,158.7060212,75.43350273,83.27251846,46.63199179,17.0342362,66.16825099,16.09275155,50.07549944,5.114221669,1.648594104,0.078355386,7.657966788,0.4620666,6.406519214,3.136030821,0.782913057,0.074978471,0.007439481,89.59211896,134.4752799
N-01-01-03 (1).wav,1,male,neutral,-503.04782,123.259895,-8.0269375,22.89002,12.341387,11.6275425,6.8409224,-9.035802,4.4437237,-9.727885,-7.556334,3.724823,-4.847717,0.005437692,-23.04480778,22.80753299,44.56186539,-92.785858,137.3477234,-11.79304574,815.7447336,525.9822119,1904.041211,480.9471309,2936.170255,479.2959715,93.69937843,13.15640202,128.0998115,75.22133475,52.87847676,44.81069773,12.24245007,72.87117391,29.60488938,43.26628453,9.781684832,2.12462585,0.065235967,-0.132351563,0.564772362,45.06545464,4.111817713,1.198956997,0.395599669,0.018900361,49.20927062,199.1292134
N-01-01-03 (10).wav,1,male,neutral,-463.27634,143.52231,-14.336412,18.518967,13.738271,9.6662445,-7.915655,-12.312131,9.489767,-17.168703,-12.912908,6.621567,-3.0564265,0.005533298,-20.45359916,24.46005185,45.01422119,-90.07062585,135.084847,-11.36006094,695.2388295,455.686989,1760.677593,492.9670384,2810.641208,364.7199699,106.4699571,22.71771107,230.996483,66.00727644,164.9892066,52.12302115,15.30408287,74.38729365,8.70943368,65.67785997,9.674421119,5.64244898,0.084536825,-0.445651745,-0.739509159,32.6682618,8.127446026,1.591639495,0.15441293,0.008084046,57.4501557,1100.691851
N-01-01-03 (11).wav,1,male,neutral,-532.36707,96.12557,-4.6579742,22.912132,23.674896,20.5964,-5.7678447,-15.868129,3.8287206,-9.08359,-3.6971664,4.234634,-5.630127,0.00598385,-21.06488669,25.36796537,45.13647613,-96.4761154,141.6125915,-10.56010062,736.416164,497.3981651,1877.045983,499.6080259,2795.990633,438.8857681,115.5225772,22.49420768,151.604823,74.77251675,76.83230624,43.79289055,22.58325723,72.67330102,8.889433542,63.78386748,10.27217633,3.320453515,0.209054129,0.543753339,-2.733732527,7.261023218,4.860083202,1.966209169,0.784127035,0.06256574,85.06599164,649.873948
N-01-01-03 (12).wav,1,male,neutral,-425.89157,155.71632,6.4968696,15.535924,13.45086,10.340965,-4.6978807,-13.903024,-3.5140052,-21.978642,-13.863037,1.6260433,-9.212268,0.002581338,-23.34870899,24.14680756,47.45079829,-101.616753,149.0675513,-15.76961624,571.8743804,380.4732344,1672.742296,451.514807,2715.674688,360.1982454,112.5666584,27.64219275,220.6493229,74.56820907,146.0811138,58.3327307,11.31862614,76.29109771,19.70470942,56.58638829,11.50176277,6.222947846,0.043023307,0.566298978,-0.163174258,14.3067935,2.870091994,0.466679576,0.070368644,0.004357877,82.28170841,1988.249997
N-01-01-03 (13).wav,1,male,neutral,-513.662,105.86546,-25.045351,49.545193,8.698824,-2.634194,12.634565,-22.386978,-1.1345042,-16.630186,-22.864267,-3.231655,-5.28105,0.005017161,-21.26083072,23.66067201,44.83732986,-90.58132068,135.4186505,-11.26228274,845.4150294,627.0064287,1825.096991,647.6851538,3039.741144,425.1284913,96.62906801,21.52839931,208.2250882,67.58190566,140.6431826,50.40321492,15.30717619,68.42601676,11.38966014,57.03635662,9.484622047,2.739954649,0.12587973,2.543398543,-0.811190851,5.352022101,2.939030932,1.578508555,0.814500159,0.017057103,89.29888115,316.1363468
N-01-01-03 (14).wav,1,male,neutral,-489.95828,134.26054,-26.314499,28.45291,5.05512,4.396,5.5656757,-12.884926,11.980777,-20.749025,-7.239067,8.271134,0.7454796,0.025560936,-20.40765899,26.09706613,35.65576678,-94.89243849,130.5482053,-7.148877201,859.6444372,494.4560206,1826.183183,568.4313251,3014.922355,371.3336518,143.9236375,62.14733638,255.7287649,76.39083342,179.3379315,48.01429961,12.91852415,70.61072485,23.97662955,46.6340953,2.160673582,2.972176871,0.085278225,4.369307146,2.847273262,31.62331746,10.90699229,6.878250498,5.563904564,0.306307474,44.72122772,223.3210901
N-01-01-03 (15).wav,1,male,neutral,-483.4434,143.62477,9.693607,30.338238,7.8645597,3.9706695,-7.1089764,-19.881092,-0.62850666,-16.568432,-16.420382,-0.76539636,0.77657396,0.003695726,-23.83761735,23.26792977,43.44941025,-95.71089746,139.1603077,-13.69283198,590.4732311,366.4664071,1549.680634,547.675634,2769.80044,366.3509436,106.2683954,45.06481408,312.3653147,70.999803,241.3655117,52.38657633,14.14140262,72.01786255,10.71822709,61.29963546,7.580067244,3.192743764,0.061994027,2.007733391,4.981851601,14.39269541,4.926311729,1.078187153,0.12544727,0.008385477,79.46897296,489.9518531
N-01-01-03 (16).wav,1,male,neutral,-485.99573,157.81493,21.314077,13.303525,5.621985,13.833237,-8.854038,-25.69298,-1.1047047,-11.760623,-12.010323,5.977565,4.597219,0.004441401,-23.6533862,22.65947266,45.42563351,-90.06003315,135.4856667,-17.52948489,580.8135399,259.6979545,1584.321648,454.0695866,2708.345216,387.9514756,100.4947434,43.84006578,293.8866414,69.40438467,224.4822567,53.72073559,17.55225273,72.99274827,10.38721198,62.6055363,8.241642191,2.368435374,0.099149676,1.043009999,1.250532128,29.59487015,9.055586611,0.7640543,0.043698257,0.003888231,60.53790245,517.8970923
N-01-01-03 (17).wav,1,male,neutral,-566.0191,151.58931,67.67571,34.442898,10.633621,-19.537119,-25.29483,-16.430664,-12.7514105,-25.569305,-21.349285,-8.928471,-9.155959,0.001401305,-28.19957867,19.39176104,48.73719715,-88.17050523,136.9077024,-24.2700065,500.4821346,292.6685594,1151.323587,521.1254671,2788.278525,410.6203462,98.97430824,22.00740734,164.0823304,73.34597832,90.73635204,53.80516708,13.37175465,70.54479376,11.37347797,59.17131579,7.024565338,2.902471655,0.056044922,5.415304639,0.879339287,6.563826745,0.358270973,0.052378434,0.008649169,0.000919726,93.01595495,476.8640445
N-01-01-03 (18).wav,1,male,neutral,-445.54184,137.76279,23.376059,16.353165,1.4631093,4.011401,-7.0509152,-11.533555,6.6479754,-16.689383,-19.469011,5.2925515,2.3168032,0.003298819,-22.90205384,24.49120272,48.67266711,-96.31422049,144.9868876,-18.50537655,578.2360013,328.2778045,1558.033654,492.5348084,2869.902279,371.7084129,107.1547026,16.85120761,168.3970897,77.5258141,90.8712756,54.71926847,19.81890028,77.42671604,9.252178964,68.17453708,12.6049192,3.018594104,0.129605933,-1.003711213,-1.540286321,26.74235044,2.356817858,0.306961725,0.205115305,0.010047013,70.37870766,1177.365241
N-01-01-03 (19).wav,1,male,neutral,-445.61584,140.4143,-16.485245,26.89559,18.16261,14.696482,-3.2565598,-10.810244,9.340575,-24.539207,-21.068932,2.0671635,-8.256942,0.005188426,-19.19799447,25.40961586,45.73824158,-99.52717484,145.2654164,-9.528795746,781.7316949,560.6834016,1779.038497,618.7268998,2951.884999,448.9393504,112.5760307,12.23854492,141.5219392,82.31054732,59.21139188,55.56292052,13.42491398,72.95251537,22.6827874,50.26972797,7.68243266,1.265510204,0.065878018,1.122461224,1.31268308,7.817636035,2.924497052,2.458446854,0.521112872,0.033444673,86.24486251,303.2719449
N-01-01-03 (2).wav,1,male,neutral,-425.34338,159.90846,-3.4614034,18.454916,5.3511577,-2.977874,-0.41778368,-13.323093,-3.9199882,-16.687073,-17.776804,0.9155748,-4.957531,0.002442777,-22.37544405,24.6195847,50.29263767,-101.2450653,151.5377029,-12.01837801,611.3897624,309.0417027,1634.338386,457.8760657,2852.184924,382.9874417,135.0674702,15.03316865,175.9902704,75.36732657,100.6229438,56.17837548,14.48861684,75.79817101,28.83057611,46.9675949,10.86826239,3.964807256,0.04986608,-0.031382624,-0.495212762,8.386365096,3.403650184,0.585518007,0.063694715,0.002784169,87.55798783,1526.188124
N-01-01-03 (20).wav,1,male,neutral,-615.33014,120.44336,10.7403145,-3.691809,21.788206,-5.1633124,-20.68025,-21.366194,9.515951,-14.887713,-14.784577,6.8349,17.089172,0.00612855,-30.05573491,19.51827886,36.25145541,-92.44452189,128.6959773,-12.24765252,709.5413233,384.701549,1610.877352,448.0378729,2701.598182,322.8445943,149.1023837,78.25120481,308.568716,72.5129162,236.0557998,41.83077055,16.69560147,66.36341822,10.33453979,56.02887843,7.894118294,1.683446712,0.138273892,3.070498472,4.028038693,19.62985194,7.969570164,3.544218786,0.062759543,0.003080642,68.79051892,78.6518851
N-01-01-03 (21).wav,1,male,neutral,-493.19995,161.53224,-17.079115,-5.7620745,20.975565,9.545645,-11.839567,-22.116291,-3.3154945,-13.631621,-13.301115,-1.2424185,-0.89960426,0.005903224,-26.05880097,22.56621479,39.9040714,-94.42793398,134.3320054,-11.31958292,652.0007947,381.0333769,1730.755679,457.2697383,2650.101381,341.747396,122.7337083,61.28874079,297.3501005,75.02505661,222.3250439,50.32918447,13.55477124,70.25093488,14.7037726,55.54716227,6.643867246,3.146281179,0.060148683,2.122847339,2.805330577,23.60918185,12.2811659,2.002224512,0.041206979,0.001815033,62.06440573,368.3538863
N-01-01-03 (22).wav,1,male,neutral,-489.4481,117.08889,1.8918244,11.906285,17.997261,2.8622098,-11.434207,-7.078848,-2.6061978,-17.549347,-8.236366,3.344313,-1.9390604,0.005854289,-22.27272958,23.74243565,45.8524615,-99.36978,145.2222415,-9.962414785,681.9561994,430.7154853,1679.779714,544.0098022,2822.670315,366.9894928,137.9747971,24.83717823,201.3100096,75.77160465,125.5384049,49.13728146,14.43449626,75.85081363,21.96774047,53.88307316,11.826612,2.084217687,0.061984592,0.093646387,0.722704439,38.5787699,6.373735219,1.907990386,0.179515724,0.005804808,52.95418397,378.4380184
N-01-01-03 (23).wav,1,male,neutral,-484.24728,152.66158,2.6789975,-5.2917266,-0.14963582,-7.809632,-16.195251,-13.571466,0.5588009,-12.926279,-18.686968,-2.4692266,-1.4385376,0.005704323,-26.03953229,23.13818778,43.34764174,-105.7367098,149.0843516,-12.09548176,576.0651105,222.7614226,1489.743801,448.4913246,2678.409951,243.8393694,149.9403416,35.38762907,210.8056928,80.54994455,130.2557482,53.17624408,16.3725643,73.49291927,16.09689205,57.39602723,10.41562638,3.006371882,0.063535005,0.800603867,1.670737314,32.41622472,13.23872121,0.953479687,0.016159804,0.000844905,53.37456968,775.9434638
N-01-01-03 (24).wav,1,male,neutral,-566.176,151.1119,-12.317162,6.740993,46.613396,9.6518135,-7.379657,-24.707561,10.235491,-25.014143,-13.175484,-0.74051446,0.77052194,0.004513621,-27.12108402,18.71766867,39.89873715,-88.49564141,128.3943786,-11.91883208,617.073793,459.2045261,1918.129686,403.6308163,2784.421357,337.0662912,122.5630151,58.13779583,232.2583003,75.06173013,157.1965702,45.04315778,13.75778595,62.07803386,8.96117418,53.11685968,7.659671864,3.401723356,0.086535395,1.335545047,-0.137454285,12.27055497,6.077255865,2.5313698,0.096410237,0.006562713,79.01784642,112.432316
